product_id,product_name,category,cost_price,selling_price,discount,stock,monthly_sales,demand_level,rating,supplier_lead_time
P1381,Motion Sensor (P1381),Security,1502.0,2016.0,5.0,146,118,MEDIUM,3.7,10
P1382,Bluetooth Headphones (P1382),Audio,3077.0,4645.0,5.0,179,94,MEDIUM,3.8,9
P1383,Wired Earphones (P1383),Audio,661.0,802.0,15.0,36,47,LOW,4.8,8
P1384,Printer Laser Mono (P1384),Office,11371.0,17058.0,12.0,47,170,HIGH,4.5,10
P1385,Label Printer (P1385),Office,6676.0,10306.0,5.0,36,50,LOW,3.9,12
P1386,Firewall Router (P1386),Networking,15470.0,19776.0,20.0,174,147,MEDIUM,4.1,10
P1387,Printer Laser Mono (P1387),Office,11207.0,15672.0,5.0,91,55,MEDIUM,4.0,15
P1388,Video Doorbell (P1388),Security,6853.0,9908.0,2.0,142,140,MEDIUM,4.8,14
P1389,Gaming Chair RGB (P1389),Gaming,14581.0,21593.0,18.0,85,43,MEDIUM,4.4,2
P1390,Apple Watch Series 8 (P1390),Wearables,37923.0,50532.0,2.0,94,148,MEDIUM,4.0,7
P1391,Smart Watch GPS (P1391),Wearables,9660.0,14200.0,15.0,97,121,MEDIUM,4.7,4
P1392,5G Router (P1392),Networking,11854.0,16388.0,15.0,119,136,MEDIUM,4.7,4
P1393,Server Tower (P1393),IT Hardware,88351.0,124404.0,10.0,55,79,MEDIUM,4.9,8
P1394,UPS 1000VA (P1394),Office,7676.0,10874.0,18.0,36,50,LOW,4.0,12
P1395,Fitness Tracker Band (P1395),Wearables,3131.0,4068.0,5.0,37,24,LOW,4.6,10
P1396,USB Microphone (P1396),Audio,5115.0,6789.0,5.0,30,10,LOW,4.8,4
P1397,Health Monitor Watch (P1397),Wearables,7769.0,9550.0,18.0,10,23,LOW,4.0,5
P1398,Server 1U Rack (P1398),IT Hardware,62377.0,77182.0,12.0,19,19,LOW,3.9,10
P1399,GPU Compute Card (P1399),IT Hardware,91780.0,113237.0,12.0,35,6,LOW,4.8,13
P1400,Controller Wireless (P1400),Gaming,6495.0,8126.0,8.0,66,248,HIGH,4.4,8
P1401,Noise Cancelling Earbuds (P1401),Audio,9086.0,11945.0,12.0,90,86,MEDIUM,4.0,7
P1402,USB-C Hub 7-in-1 (P1402),Accessories,2047.0,3042.0,10.0,31,248,HIGH,3.6,10
P1403,Serial Console Server (P1403),IT Hardware,21135.0,31252.0,10.0,195,131,MEDIUM,5.0,20
P1404,4G LTE Router (P1404),Networking,5307.0,7905.0,20.0,181,103,MEDIUM,4.2,4
P1405,Smart TV 55 Inch (P1405),Electronics,55315.0,78581.0,15.0,67,130,MEDIUM,3.6,12
P1406,Webcam 4K (P1406),Accessories,4709.0,7207.0,2.0,140,102,MEDIUM,4.6,4
P1407,Scanner Flatbed (P1407),Office,8647.0,11195.0,12.0,160,112,MEDIUM,4.9,7
P1408,Arcade Stick (P1408),Gaming,5758.0,6809.0,2.0,180,85,MEDIUM,3.7,3
P1409,CCTV Camera PTZ (P1409),Security,11179.0,16212.0,10.0,16,43,LOW,4.8,5
P1410,Edge AI Device (P1410),IT Hardware,48227.0,58498.0,18.0,129,127,MEDIUM,4.7,13
P1411,Workstation Dell (P1411),IT Hardware,92960.0,115987.0,12.0,140,130,MEDIUM,4.8,14
P1412,HDMI Cable 2m (P1412),Accessories,304.0,381.0,15.0,58,120,HIGH,4.2,3
P1413,Racing Wheel (P1413),Gaming,8143.0,11435.0,2.0,73,52,MEDIUM,3.5,10
P1414,Laptop Dell i7 (P1414),Electronics,60557.0,78319.0,15.0,39,144,HIGH,4.5,14
P1415,Memory Card 256GB (P1415),Storage,1262.0,1650.0,8.0,75,113,MEDIUM,4.8,4
P1416,Gaming Controller PC (P1416),Gaming,4373.0,5880.0,2.0,54,130,HIGH,4.9,3
P1417,Fitness Tracker Band (P1417),Wearables,2503.0,3109.0,5.0,69,117,MEDIUM,5.0,7
P1418,GPU Compute Card (P1418),IT Hardware,83083.0,109991.0,20.0,23,241,HIGH,4.0,12
P1419,SSD NVMe 1TB (P1419),Storage,10842.0,14762.0,18.0,35,8,LOW,4.7,3
P1420,Gaming Desk L-Shape (P1420),Gaming,18635.0,24199.0,18.0,51,151,HIGH,4.0,9
P1421,Network Switch 16 Port (P1421),Networking,12721.0,17017.0,18.0,36,102,MEDIUM,4.2,7
P1422,Gaming LED Strip (P1422),Gaming,1993.0,2577.0,12.0,20,114,HIGH,3.8,3
P1423,Condenser Mic Studio (P1423),Audio,12487.0,17374.0,8.0,42,134,MEDIUM,4.3,2
P1424,Studio Monitor Speaker (P1424),Audio,13506.0,20755.0,2.0,80,211,HIGH,4.3,4
P1425,Gaming Capture Card (P1425),Gaming,12087.0,14463.0,10.0,19,16,LOW,4.6,3
P1426,4G LTE Router (P1426),Networking,5120.0,7255.0,2.0,18,29,LOW,4.9,3
P1427,Bluetooth Headphones (P1427),Audio,4280.0,6095.0,15.0,44,199,HIGH,4.1,8
P1428,Chromebook HP (P1428),Electronics,23417.0,29765.0,12.0,54,208,HIGH,3.8,21
P1429,Studio Monitor Speaker (P1429),Audio,17522.0,23372.0,18.0,78,147,MEDIUM,4.7,9
P1430,Condenser Mic Studio (P1430),Audio,8063.0,11580.0,2.0,62,97,MEDIUM,4.5,5
P1431,Membrane Keyboard (P1431),Accessories,915.0,1385.0,20.0,25,39,LOW,3.8,6
P1432,Shredder Office (P1432),Office,5109.0,6567.0,12.0,30,12,LOW,4.7,8
P1433,Keyboard Wrist Rest (P1433),Accessories,1093.0,1371.0,2.0,58,53,MEDIUM,3.8,8
P1434,External HDD 4TB (P1434),Storage,10050.0,14858.0,10.0,142,87,MEDIUM,4.6,9
P1435,CCTV Camera IP (P1435),Security,4025.0,5500.0,10.0,20,181,HIGH,4.4,7
P1436,Smart Ring Health (P1436),Wearables,19375.0,25372.0,10.0,65,114,HIGH,4.1,6
P1437,Gaming Desk L-Shape (P1437),Gaming,14252.0,20125.0,15.0,36,96,MEDIUM,4.8,3
P1438,Firewall Router (P1438),Networking,16228.0,22493.0,8.0,44,80,MEDIUM,3.7,3
P1439,Projector 4K (P1439),Office,69425.0,97811.0,8.0,124,81,MEDIUM,3.6,6
P1440,WiFi Router AC1200 (P1440),Networking,1996.0,2771.0,18.0,43,130,HIGH,4.6,2
P1441,IP Camera Outdoor (P1441),Security,3722.0,5286.0,20.0,51,198,HIGH,4.5,11
P1442,Edge AI Device (P1442),IT Hardware,51417.0,70005.0,12.0,146,121,MEDIUM,4.2,21
P1443,Memory Card 128GB (P1443),Storage,1029.0,1351.0,8.0,29,16,LOW,5.0,4
P1444,Smart Watch Android (P1444),Wearables,6943.0,8963.0,2.0,168,130,MEDIUM,4.8,8
P1445,Portable SSD 500GB (P1445),Storage,6059.0,9261.0,18.0,72,217,HIGH,4.2,8
P1446,Raspberry Pi 4 (P1446),IT Hardware,4345.0,6197.0,8.0,92,66,MEDIUM,3.8,10
P1447,Biometric Fingerprint (P1447),Security,6344.0,9198.0,15.0,67,240,HIGH,4.1,9
P1448,WiFi Extender (P1448),Networking,1384.0,1689.0,20.0,189,146,MEDIUM,4.1,5
P1449,Ethernet Cable Cat6 (P1449),Networking,366.0,453.0,18.0,38,210,HIGH,4.9,2
P1450,WiFi Extender (P1450),Networking,1938.0,2410.0,8.0,80,113,MEDIUM,3.7,7
P1451,Mini PC i5 (P1451),IT Hardware,33284.0,40883.0,20.0,186,137,MEDIUM,4.3,17
P1452,Gaming Laptop ASUS (P1452),Electronics,89674.0,108660.0,2.0,57,113,HIGH,4.8,12
P1453,Smart Watch GPS (P1453),Wearables,12462.0,19122.0,12.0,55,192,HIGH,4.4,9
P1454,Raspberry Pi 4 (P1454),IT Hardware,5259.0,6769.0,5.0,34,140,HIGH,3.7,8
P1455,Arcade Stick (P1455),Gaming,6139.0,8520.0,20.0,93,75,MEDIUM,5.0,4
P1456,Server Tower (P1456),IT Hardware,105227.0,129447.0,18.0,73,101,MEDIUM,4.7,16
P1457,Smart Glasses (P1457),Wearables,29604.0,36924.0,2.0,59,245,HIGH,4.8,3
P1458,Apple Watch Series 8 (P1458),Wearables,36772.0,51881.0,18.0,40,128,HIGH,4.9,7
P1459,Noise Cancelling Earbuds (P1459),Audio,9068.0,13339.0,15.0,156,142,MEDIUM,3.5,8
P1460,Pen Drive 64GB (P1460),Storage,826.0,1033.0,12.0,77,106,HIGH,4.0,4
P1461,iPhone 15 (P1461),Electronics,89010.0,113697.0,18.0,198,74,MEDIUM,4.2,8
P1462,Health Monitor Watch (P1462),Wearables,6157.0,9252.0,2.0,107,42,MEDIUM,4.1,9
P1463,UPS 2000VA (P1463),Office,9180.0,13115.0,18.0,161,142,MEDIUM,4.8,11
P1464,Binding Machine (P1464),Office,4090.0,6253.0,12.0,102,102,MEDIUM,3.9,12
P1465,Mouse Pad XL (P1465),Accessories,831.0,1256.0,2.0,46,127,HIGH,3.6,7
P1466,USB-C Hub 7-in-1 (P1466),Accessories,2472.0,3134.0,5.0,16,102,HIGH,4.6,7
P1467,CCTV Camera PTZ (P1467),Security,8937.0,12616.0,20.0,200,82,MEDIUM,3.7,6
P1468,Chromebook HP (P1468),Electronics,23995.0,34938.0,5.0,10,50,LOW,3.5,19
P1469,Network Switch 8 Port (P1469),Networking,2600.0,3144.0,15.0,151,64,MEDIUM,4.7,9
P1470,NVR 8 Channel (P1470),Security,15754.0,22854.0,2.0,31,104,MEDIUM,3.6,8
P1471,True Wireless Earbuds (P1471),Audio,4695.0,6540.0,10.0,49,129,MEDIUM,3.8,7
P1472,Mesh WiFi System (P1472),Networking,9973.0,14853.0,12.0,193,104,MEDIUM,3.9,8
P1473,Home Theatre 5.1 (P1473),Audio,28296.0,38944.0,12.0,9,15,LOW,3.6,9
P1474,Smart Watch Android (P1474),Wearables,7789.0,11548.0,5.0,144,131,MEDIUM,3.5,3
P1475,Kids Smart Watch (P1475),Wearables,4428.0,6723.0,5.0,111,133,MEDIUM,4.2,9
P1476,Smart Glasses (P1476),Wearables,25903.0,35253.0,10.0,7,15,LOW,4.5,8
P1477,KVM Switch 4 Port (P1477),IT Hardware,6297.0,9286.0,18.0,145,99,MEDIUM,3.7,18
P1478,UPS 2000VA (P1478),Office,13748.0,20665.0,15.0,68,120,MEDIUM,4.1,5
P1479,Label Printer (P1479),Office,6897.0,8524.0,8.0,30,6,LOW,4.2,9
P1480,Smart Watch GPS (P1480),Wearables,8130.0,10773.0,12.0,50,240,HIGH,3.8,9
P1481,Motion Sensor (P1481),Security,1763.0,2698.0,8.0,45,125,MEDIUM,4.0,6
P1482,Mouse Pad XL (P1482),Accessories,753.0,1058.0,8.0,18,36,LOW,4.1,2
P1483,DJ Headphones (P1483),Audio,5634.0,7962.0,18.0,63,116,MEDIUM,4.3,7
P1484,Fitness Tracker Band (P1484),Wearables,2128.0,3275.0,5.0,31,28,LOW,3.9,7
P1485,Ethernet Cable Cat6 (P1485),Networking,390.0,590.0,20.0,58,242,HIGH,4.4,7
P1486,Mesh WiFi System (P1486),Networking,12827.0,18845.0,10.0,90,118,MEDIUM,4.7,5
P1487,PDU Smart (P1487),IT Hardware,10819.0,12844.0,5.0,189,58,MEDIUM,4.0,15
P1488,KVM Switch 4 Port (P1488),IT Hardware,7410.0,11186.0,12.0,17,29,LOW,4.7,11
P1489,Pen Drive 64GB (P1489),Storage,824.0,990.0,10.0,25,5,LOW,4.0,9
P1490,Gaming Controller PC (P1490),Gaming,4302.0,6599.0,20.0,40,237,HIGH,4.7,5
P1491,Dash Camera 4K (P1491),Security,3337.0,4843.0,10.0,102,104,MEDIUM,3.9,11
P1492,Binding Machine (P1492),Office,5328.0,6309.0,12.0,6,23,LOW,3.5,15
P1493,Printer Laser Color (P1493),Office,21686.0,31814.0,8.0,172,88,MEDIUM,3.7,12
P1494,Apple Watch Series 8 (P1494),Wearables,44369.0,59840.0,10.0,102,98,MEDIUM,3.7,4
P1495,Smart Watch Android (P1495),Wearables,5558.0,8343.0,20.0,126,80,MEDIUM,4.3,8
P1496,AR Glasses (P1496),Wearables,49094.0,69067.0,2.0,174,81,MEDIUM,4.6,2
P1497,Gaming Chair RGB (P1497),Gaming,13059.0,18858.0,20.0,13,9,LOW,3.7,10
P1498,Portable SSD 1TB (P1498),Storage,9558.0,13947.0,15.0,117,92,MEDIUM,4.6,9
P1499,Projector 4K (P1499),Office,56678.0,75611.0,18.0,52,110,MEDIUM,4.7,12
P1500,External HDD 4TB (P1500),Storage,10051.0,15091.0,10.0,40,46,LOW,3.5,5
P1501,Server 1U Rack (P1501),IT Hardware,56265.0,82184.0,8.0,79,135,HIGH,4.0,13
P1502,Printer Laser Mono (P1502),Office,10796.0,13896.0,2.0,136,129,MEDIUM,4.3,5
P1503,Firewall Router (P1503),Networking,12288.0,15543.0,20.0,10,49,LOW,4.4,7
P1504,Gaming Controller PC (P1504),Gaming,3414.0,4221.0,2.0,49,172,HIGH,4.3,10
P1505,Printer All-in-One (P1505),Office,17844.0,26035.0,12.0,96,81,MEDIUM,4.1,15
P1506,Portable Speaker Waterproof (P1506),Audio,2063.0,2895.0,18.0,7,12,LOW,4.1,3
P1507,Network Switch 8 Port (P1507),Networking,4020.0,5838.0,12.0,53,154,HIGH,4.0,2
P1508,Firewall Router (P1508),Networking,19122.0,28532.0,10.0,33,79,MEDIUM,3.8,4
P1509,Smart Watch GPS (P1509),Wearables,10998.0,15907.0,15.0,184,90,MEDIUM,4.6,9
P1510,Serial Console Server (P1510),IT Hardware,23967.0,35331.0,10.0,5,11,LOW,4.8,16
P1511,Laptop Dell i7 (P1511),Electronics,71095.0,108360.0,12.0,175,133,MEDIUM,4.9,8
P1512,Monitor 32 Inch 4K (P1512),Electronics,31660.0,39594.0,18.0,49,87,MEDIUM,3.9,17
P1513,Tablet Samsung Tab (P1513),Electronics,38786.0,58662.0,12.0,18,34,LOW,3.7,17
P1514,Gaming Console PS5 (P1514),Electronics,44270.0,54083.0,10.0,172,114,MEDIUM,3.9,7
P1515,Motion Sensor (P1515),Security,1282.0,1841.0,10.0,29,48,LOW,3.5,12
P1516,Projector HD (P1516),Office,27362.0,42137.0,2.0,101,138,MEDIUM,4.6,12
P1517,Network Switch 16 Port (P1517),Networking,8122.0,10401.0,10.0,5,33,LOW,5.0,2
P1518,Video Doorbell (P1518),Security,5956.0,8577.0,10.0,42,135,MEDIUM,3.9,6
P1519,Security Alarm System (P1519),Security,10738.0,14548.0,8.0,171,87,MEDIUM,4.3,10
P1520,AR Glasses (P1520),Wearables,49001.0,65106.0,20.0,33,174,HIGH,4.7,9
P1521,Stream Deck (P1521),Gaming,14522.0,19456.0,12.0,60,185,HIGH,4.5,9
P1522,Gaming Controller PC (P1522),Gaming,4546.0,5942.0,8.0,191,109,MEDIUM,4.7,4
P1523,NVR 8 Channel (P1523),Security,19818.0,29195.0,18.0,12,31,LOW,5.0,13
P1524,Smart TV 43 Inch (P1524),Electronics,29453.0,34799.0,8.0,115,127,MEDIUM,4.2,12
P1525,Health Monitor Watch (P1525),Wearables,10685.0,14676.0,18.0,31,27,LOW,4.5,3
P1526,4G LTE Router (P1526),Networking,4967.0,7136.0,10.0,159,141,MEDIUM,4.7,9
P1527,External HDD 4TB (P1527),Storage,9780.0,12650.0,18.0,168,66,MEDIUM,4.5,5
